Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Kovacic (M)CHE,5 (3),64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.4,0.2,50,0.02,0.02,0.05,0.22,2.26,7,4.9,1.6,0.0,9.0,9.0,6.6,16.64,11.0,47.2,38.0,81,32.0,24.6,77,17.2,12.4,72,0.8,0.0,55.4,0.0,9.4,0.0,3.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,,1.66,12.8,9.2,5.0,2.8,0.6,2.4,1.0,0.4,40,5.0,1.0,0.2,1.2,2.4,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Kovacic ,M,CHE
Schlupp (M)CRY,5 (1),77,0.6,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.8,0.0,0,0.04,0.04,0.05,0.33,2.43,8,4.7,1.6,0.0,8.2,8.2,5.8,13.4,8.28,42.6,35.6,84,25.8,20.2,78,11.8,9.0,76,0.0,0.0,56.2,1.8,5.4,0.2,1.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,,1.19,9.4,6.4,3.6,1.4,1.0,1.8,2.6,2.2,85,6.6,0.4,0.0,0.8,1.2,1.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Schlupp ,M,CRY
Zaha (M)CRY,5,90,2.6,1.0,1.6,1.0,0.0,0.6,0.0,0.4,0.4,0.0,0.0,60,1.0,0.6,0.2,0.8,0.2,25,0.43,0.3,0.11,2.49,4.78,53,7.5,4.6,0.6,0.2,9.2,35.8,15.44,25.04,24.4,21.0,86,20.4,16.8,82,12.6,10.2,81,0.0,0.0,51.4,5.8,1.8,1.6,2.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,1.2,,1.19,9.4,6.4,3.6,1.4,1.0,1.8,1.4,1.0,71,4.2,0.0,0.0,0.4,0.4,1.0,0.6,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.0,Zaha ,M,CRY
Kouyaté (M)NFO,5 (1),65,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.03,0.03,0.12,0.52,3.08,13,4.5,2.2,0.0,12.2,12.2,4.2,10.7,9.8,14.8,10.6,72,8.0,4.6,57,4.4,2.6,59,0.0,0.0,25.6,1.4,1.4,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,2.04,14.4,11.6,5.2,3.4,1.2,3.0,2.0,2.0,100,4.8,2.0,0.0,0.4,2.4,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kouyaté ,M,NFO
Ayew (M)CRY,5 (2),52,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.0,0.0,0.8,0.2,25,0.01,0.01,0.04,0.17,2.02,5,5.3,1.2,0.0,5.6,5.6,5.2,12.18,7.6,18.8,15.8,84,14.2,11.0,77,6.4,4.4,69,0.2,0.0,31.6,2.2,0.8,0.2,1.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,1.19,9.4,6.4,3.6,1.4,1.0,1.8,2.8,1.8,64,4.2,0.4,0.0,0.2,0.6,1.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Ayew ,M,CRY
Gueye (M)EVE,5,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.05,2.35,1,4.9,2.0,0.0,10.8,10.8,0.4,6.1,13.36,46.4,38.6,83,21.2,16.4,77,8.2,5.2,63,0.0,0.0,60.6,0.2,4.4,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,,1.65,17.4,12.0,5.8,3.8,0.8,1.6,3.8,2.4,63,9.2,0.6,0.4,1.8,2.8,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Gueye ,M,EVE
Cairney (M)FUL,5 (4),27,0.6,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,12,0.8,0.0,0.2,1.2,0.6,50,0.01,0.01,0.11,0.42,2.23,6,4.7,1.8,0.0,5.8,7.6,6.6,12.26,4.56,20.4,19.0,93,12.4,10.8,87,7.4,6.6,89,0.0,0.0,24.8,0.8,1.8,0.0,1.6,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,2.16,13.0,9.8,5.8,2.4,1.4,3.4,0.2,0.0,0,1.0,0.0,0.2,0.0,0.2,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cairney ,M,FUL
Billing (M)BOU,5,82,1.4,0.6,1.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,12,0.4,0.0,0.0,1.6,0.0,0,0.11,0.11,0.13,0.93,3.57,16,5.3,3.2,0.0,6.4,10.0,17.4,6.84,18.24,26.6,20.4,77,19.4,13.0,67,10.8,7.2,67,0.2,0.0,44.6,2.8,2.8,0.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,,1.55,17.0,11.4,4.2,5.0,1.2,1.6,2.8,1.6,57,3.6,1.6,0.2,0.4,2.2,1.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Billing ,M,BOU
Gray (M)EVE,5,81,1.6,0.6,1.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,1.4,0.0,0.0,6.6,1.8,27,0.12,0.12,0.25,1.32,3.87,33,5.3,2.2,0.0,10.2,10.2,21.2,25.24,10.56,27.6,22.6,82,26.6,17.8,67,13.6,10.8,79,0.0,0.0,47.6,2.6,2.2,0.2,7.8,0.0,0.8,2.6,3.4,0.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,1.65,17.4,12.0,5.8,3.8,0.8,1.6,1.2,0.8,67,4.2,1.2,0.0,0.6,1.8,0.8,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,Gray ,M,EVE
Mendy (M)LEI,5 (5),24,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.57,0,4.3,1.0,0.0,3.2,3.2,0.2,0.32,1.52,11.8,9.6,81,2.8,1.8,64,1.2,1.0,83,0.0,0.0,14.4,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.23,16.0,10.4,4.2,4.6,1.2,1.0,0.2,0.0,0,1.6,0.0,0.2,0.6,0.8,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mendy ,M,LEI
Barnes (M)LEI,5,86,2.2,1.6,1.4,0.8,0.0,0.8,0.0,0.8,0.6,0.2,0.0,40,0.4,0.8,0.0,1.0,0.0,0,0.48,0.48,0.07,2.64,5.39,39,6.9,6.8,0.0,5.2,19.6,27.6,6.68,32.32,23.0,16.4,71,15.8,10.2,65,10.4,7.0,67,0.2,0.0,37.4,3.0,2.6,1.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,,1.23,16.0,10.4,4.2,4.6,1.2,1.0,1.0,0.6,60,2.8,0.2,0.0,0.0,0.2,1.2,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Barnes ,M,LEI
Tielemans (M)LEI,5,82,1.4,1.0,0.2,1.2,0.0,0.2,0.2,0.4,0.0,0.4,0.0,20,0.4,0.2,0.0,1.6,0.4,25,0.27,0.11,0.12,1.68,4.06,27,6.3,4.4,0.6,9.8,17.0,12.2,7.28,28.72,47.2,40.2,85,20.8,15.4,74,7.8,5.2,67,0.0,0.0,61.4,0.4,5.2,0.2,2.2,0.0,1.4,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.2,,1.23,16.0,10.4,4.2,4.6,1.2,1.0,2.6,1.4,54,6.4,0.4,0.6,1.2,2.2,1.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Tielemans ,M,LEI
Lallana (M)BHA,5,48,0.6,0.2,0.6,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,22,1.0,0.2,0.2,0.4,0.2,50,0.1,0.1,0.05,0.66,2.97,9,4.9,4.0,0.6,6.2,11.6,8.6,12.8,12.12,17.2,15.0,87,10.8,9.2,85,6.6,5.8,88,0.0,0.0,22.4,2.4,1.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,,1.27,8.8,6.4,3.6,1.6,0.4,1.4,0.4,0.0,0,1.8,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lallana ,M,BHA
Salah (M)LIV,5,89,4.8,2.4,3.6,1.2,0.4,1.2,0.2,0.6,0.6,0.0,0.0,43,0.6,1.2,0.0,0.0,0.0,0,0.79,0.79,0.26,4.72,7.49,43,12.8,5.8,0.6,2.2,13.0,72.4,9.78,26.28,26.2,19.6,75,18.8,12.6,67,13.6,8.6,63,0.2,0.0,45.2,9.2,2.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,,2.1,11.0,8.2,5.2,2.6,1.2,3.8,0.4,0.2,50,2.2,0.2,0.0,0.0,0.2,1.2,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Salah ,M,LIV
Fabinho (M)LIV,5 (1),72,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.05,2.52,1,5.3,1.8,0.0,10.8,10.8,0.8,7.5,10.8,55.4,48.8,88,28.4,23.6,83,9.8,6.6,67,0.0,0.0,64.0,0.2,6.2,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,2.1,11.0,8.2,5.2,2.6,1.2,3.8,2.0,0.4,20,6.0,0.6,0.4,1.0,2.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabinho ,M,LIV
Lingard (M)NFO,5 (1),59,0.8,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0.04,0.04,0.02,0.25,2.47,5,5.4,2.2,0.0,4.4,4.4,6.4,3.22,1.76,12.0,7.6,63,8.0,4.6,57,4.8,2.6,54,0.0,0.0,19.0,0.8,1.8,0.2,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,,2.04,14.4,11.6,5.2,3.4,1.2,3.0,0.4,0.4,100,2.2,0.8,0.0,0.2,1.0,1.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Lingard ,M,NFO
Rashford (M)MUN,5,88,2.8,1.8,2.4,0.4,0.4,1.0,0.0,0.2,0.2,0.0,0.2,14,0.2,1.0,0.0,0.8,0.2,25,0.62,0.62,0.12,3.47,6.22,38,6.7,3.6,0.0,2.6,6.2,53.4,7.44,14.08,24.4,18.8,77,18.8,14.2,76,12.4,8.4,68,0.0,0.0,40.0,6.4,1.8,0.2,1.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.8,,1.24,9.6,5.6,4.0,1.8,0.2,1.4,0.2,0.0,0,3.2,0.2,0.2,0.2,0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Rashford ,M,MUN
Andreas (M)FUL,5,86,1.2,0.6,0.4,0.8,0.0,0.4,0.6,0.2,0.2,0.0,0.0,38,3.2,0.4,0.4,8.6,3.2,37,0.28,0.13,0.37,2.49,5.05,33,4.6,4.8,0.4,8.6,15.8,15.2,47.52,23.28,24.0,16.2,68,25.6,14.8,58,11.2,7.0,63,0.0,0.0,44.2,1.6,3.2,0.2,9.8,0.0,0.8,5.4,6.0,1.2,1.2,0.6,0.2,0.0,0.2,0.2,0.0,0.4,1.0,,2.16,13.0,9.8,5.8,2.4,1.4,3.4,0.2,0.0,0,4.2,0.2,0.2,0.6,1.0,1.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Andreas ,M,FUL
Murphy (M)NEW,5 (3),35,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.6,0.0,0.2,1.0,0.6,60,0.01,0.01,0.04,0.18,2.35,3,4.3,2.4,0.0,3.6,5.4,7.0,9.46,4.76,7.8,4.8,62,6.4,3.8,59,3.6,1.6,44,0.0,0.0,13.6,1.6,0.2,0.0,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.78,8.4,5.4,2.4,2.0,0.2,0.8,0.4,0.2,50,1.4,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murphy ,M,NEW
S.Longstaff (M)NEW,5,90,1.2,0.2,0.8,0.4,0.2,0.6,0.2,0.0,0.0,0.0,0.0,8,1.2,0.6,0.2,2.0,0.8,40,0.22,0.22,0.15,1.57,4.28,21,4.4,3.0,0.0,7.8,9.6,14.8,18.12,11.48,37.6,30.4,81,24.4,17.0,70,12.0,9.2,77,0.0,0.0,51.6,2.8,4.2,0.0,1.8,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,,0.78,8.4,5.4,2.4,2.0,0.2,0.8,1.4,1.0,71,4.0,0.4,0.0,0.6,1.0,0.2,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,S.Longstaff ,M,NEW
Almirón (M)NEW,5,84,3.0,1.0,2.2,0.8,0.0,0.4,0.2,0.8,0.4,0.4,0.0,50,1.2,0.4,0.4,0.8,0.4,50,0.33,0.33,0.21,2.27,5.28,31,5.8,9.2,1.2,10.6,28.6,43.4,19.0,37.68,34.6,29.6,86,27.8,23.2,83,19.8,16.2,82,0.0,0.0,52.0,5.6,2.4,0.4,1.8,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,,0.78,8.4,5.4,2.4,2.0,0.2,0.8,2.2,1.2,55,4.0,0.0,0.0,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Almirón ,M,NEW
Ward-Prowse (M)SOU,5,90,0.6,0.2,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,25,2.0,0.0,0.2,7.6,2.2,29,0.03,0.03,0.22,0.81,3.6,18,6.2,2.8,0.0,15.2,17.0,1.8,33.22,16.96,58.8,49.2,84,43.0,30.6,71,17.8,13.0,73,0.0,0.0,74.8,0.0,8.8,0.0,9.0,0.0,0.4,4.6,6.2,1.6,1.6,0.6,0.2,0.0,0.0,0.0,0.0,0.2,1.8,,1.56,12.2,7.8,4.0,3.0,0.2,2.6,1.4,0.8,57,6.0,1.0,0.2,0.8,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ward-Prowse ,M,SOU
S.Armstrong (M)SOU,5 (1),62,0.8,0.4,0.8,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,25,0.8,0.2,0.0,1.6,0.2,13,0.14,0.14,0.13,1.07,3.16,19,4.7,2.8,0.4,6.8,10.4,13.6,12.44,11.28,30.8,24.0,78,22.0,15.4,70,13.4,9.8,73,0.2,0.2,40.0,2.0,3.4,0.2,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,,1.56,12.2,7.8,4.0,3.0,0.2,2.6,0.4,0.4,100,3.2,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,S.Armstrong ,M,SOU
Elyounoussi (M)SOU,5,86,1.4,0.2,1.2,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,25,1.2,0.4,0.2,2.2,0.8,36,0.18,0.18,0.15,1.34,3.81,24,5.2,2.6,0.0,6.0,7.8,17.8,19.22,13.4,28.8,21.2,74,22.0,15.2,69,12.8,8.2,64,0.4,0.2,46.0,3.2,3.4,0.0,1.6,0.0,1.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,,1.56,12.2,7.8,4.0,3.0,0.2,2.6,2.2,0.6,27,5.2,1.6,0.2,0.8,2.6,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,Elyounoussi ,M,SOU
