Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Botman (D)NEW,2,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02,3.7,0,4.4,4.5,0.5,14.5,20.5,1.0,0.55,17.1,46.0,38.5,84,15.0,10.5,70,2.5,2.0,80,0.0,0.0,55.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,1.5,0.5,33,3.5,3.0,0.5,1.5,5.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botman ,D,NEW
Bella-Kotchap (D)SOU,2,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.09,2.0,1,4.5,1.0,0.0,16.0,16.0,2.0,5.4,22.2,36.0,29.0,81,11.5,7.5,65,4.0,1.5,38,0.0,0.0,53.0,1.0,3.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,2.5,1.0,40,6.0,6.5,0.5,2.5,9.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bella-Kotchap ,D,SOU
Perišić (D)TOT,2,90,1.5,0.5,1.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,2.5,1.0,0.0,13.5,2.5,19,0.39,0.39,0.32,3.34,5.48,27,5.5,1.0,0.0,12.0,12.0,23.5,38.1,14.8,35.0,24.5,70,35.5,15.5,44,15.0,7.5,50,0.0,0.0,66.5,3.0,3.5,0.0,12.0,0.0,1.0,6.0,7.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,1.9,12.5,8.0,5.5,1.5,1.5,3.0,2.0,2.0,100,6.0,0.5,0.0,1.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Perišić ,D,TOT
Malacia (D)MUN,2 (1),57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.16,0,4.2,1.5,0.0,7.0,7.0,0.0,2.05,5.3,24.0,20.5,85,12.0,10.5,88,8.5,7.0,82,0.0,0.0,36.5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,0.5,0.5,100,2.5,2.0,0.0,0.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malacia ,D,MUN
Lenglet (D)TOT,2,73,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0,0.15,0.15,0.01,0.92,2.5,6,4.8,0.5,0.0,7.5,7.5,3.5,1.05,10.2,68.0,59.5,88,23.0,17.5,76,10.5,5.5,52,0.0,0.0,75.5,0.5,9.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.9,12.5,8.0,5.5,1.5,1.5,3.0,2.0,1.0,50,3.5,1.0,0.0,0.5,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenglet ,D,TOT
Martínez (D)MUN,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.03,0.1,2.86,1,4.5,1.5,0.0,15.0,15.0,0.0,17.9,23.4,79.0,68.0,86,30.5,22.5,74,14.5,8.5,59,2.0,1.0,96.5,0.0,12.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,2.5,1.0,40,6.5,5.5,0.0,2.0,7.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martínez ,D,MUN
Senesi (D)BOU,2,89,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.64,2.88,9,4.5,2.5,0.0,12.0,18.0,2.0,5.2,22.2,31.0,23.5,76,11.5,7.5,65,6.5,3.5,54,0.0,0.0,45.5,1.0,6.5,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,2.0,1.5,75,4.0,4.5,2.0,1.5,8.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Senesi ,D,BOU
Estupiñán (D)BHA,2,81,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,2.5,0.0,0,0.04,0.04,0.06,0.38,3.05,6,4.5,1.0,0.0,7.5,7.5,17.0,10.95,5.9,53.0,42.0,79,35.5,25.5,72,16.5,12.0,73,0.5,0.0,71.5,2.5,3.5,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,0.5,0.0,0,6.0,1.5,0.0,2.5,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Estupiñán ,D,BHA
Kehrer (D)WHU,2,90,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0,0.08,0.08,0.02,0.56,2.89,14,4.5,1.0,0.0,9.5,9.5,9.5,1.3,13.9,38.5,27.0,70,21.0,12.0,57,6.0,2.0,33,0.0,0.0,65.0,1.0,3.0,0.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.64,12.0,6.0,6.0,0.0,0.0,1.5,2.5,0.5,20,5.5,1.0,0.5,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Kehrer ,D,WHU
Akanji (D)MCI,2,90,2.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,33,1.5,0.5,0.5,0.0,0.0,0,0.24,0.24,0.1,1.74,4.08,15,5,3.5,0.5,12.5,17.0,19.0,18.1,19.9,79.5,75.0,94,39.0,37.0,95,9.0,8.0,89,0.0,0.0,89.5,3.0,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,0.5,0.0,0,6.5,1.5,0.0,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Akanji ,D,MCI
