Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Darwin (F)LIV,2,87,3.5,2.5,3.0,0.5,0.5,1.5,1.5,1.0,1.0,0.0,0.0,60,2.0,1.5,0.5,1.5,0.5,33,0.84,0.84,0.74,5.57,9.58,67,9,10.0,2.5,14.5,43.0,49.5,26.3,52.0,28.0,21.5,77,22.0,17.0,77,10.0,7.5,75,0.0,0.0,48.0,7.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.96,11.5,10.0,5.0,5.0,1.5,3.5,1.0,0.5,50,4.5,1.0,0.0,1.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darwin ,F,LIV
Haaland (F)MCI,2 (1),58,2.5,0.5,2.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,33,1.5,0.5,0.0,0.0,0.0,0,0.44,0.06,0.34,2.79,4.56,35,12.2,3.0,0.5,4.0,16.0,44.5,17.05,17.4,11.0,8.0,73,7.0,5.0,71,4.5,3.5,78,0.0,0.0,16.0,6.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Haaland ,F,MCI
Álvarez (F)MCI,2 (1),34,2.0,1.0,2.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,33,1.0,1.0,0.0,0.5,0.5,100,0.48,0.48,0.1,2.2,5.02,26,6,5.0,1.5,4.5,16.5,31.0,13.1,21.5,10.5,9.5,90,7.5,6.5,87,5.5,4.5,82,0.0,0.0,17.5,3.5,1.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,0.5,0.5,100,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Álvarez ,F,MCI
Johnson (F)NFO,2,90,2.0,1.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,33,1.0,0.5,0.5,2.5,0.0,0,0.4,0.4,0.1,1.9,4.92,36,5.6,3.5,0.0,7.5,12.0,32.5,11.85,8.8,17.5,11.0,63,16.0,9.0,56,10.0,6.5,65,0.0,0.0,30.0,4.5,1.5,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,1.5,1.5,100,4.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Johnson ,F,NFO
Scamacca (F)WHU,2,67,1.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.08,0.08,0.02,0.43,2.08,15,6.7,1.0,0.0,0.5,0.5,12.0,0.95,4.8,14.0,9.0,64,9.0,5.0,56,6.5,3.5,54,0.0,0.0,26.0,1.0,2.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.64,12.0,6.0,6.0,0.0,0.0,1.5,2.0,1.0,50,3.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,Scamacca ,F,WHU
Gnonto (F)LEE,2 (1),45,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,14,1.5,0.0,0.5,1.5,0.5,33,0.0,0.0,0.24,0.72,2.89,12,5,2.5,0.0,7.5,12.0,1.0,19.9,13.4,11.0,7.5,68,9.5,6.0,63,5.5,4.0,73,0.5,0.5,20.5,0.5,0.0,0.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.54,11.5,9.5,7.0,0.5,0.0,4.5,1.0,1.0,100,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gnonto ,F,LEE
Wilson (F)NEW,2 (1),29,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04,1.4,1,7.4,1.0,0.0,0.5,0.5,2.5,0.85,0.0,4.5,3.0,67,3.0,1.5,50,3.0,1.5,50,0.0,0.0,11.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,0.0,0.0,0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Wilson ,F,NEW
Solanke (F)BOU,2,90,3.5,1.5,2.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,33,0.5,0.0,0.5,0.0,0.0,0,0.28,0.28,0.12,1.48,4.4,18,5.8,5.5,0.0,3.5,20.0,46.0,6.3,25.4,14.0,9.0,64,8.0,5.0,63,5.5,2.5,45,0.0,0.0,34.0,5.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,0.0,0.0,0,4.5,2.5,0.0,0.0,2.5,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Solanke ,F,BOU
Surridge (F)NFO,2 (2),5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04,1.5,1,4.7,1.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0,0.5,0.0,0,0.5,0.0,0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,0.5,0.0,0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Surridge ,F,NFO
Wood (F)NEW,2 (1),60,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,20,0.5,0.0,0.0,0.0,0.0,0,0.08,0.08,0.04,0.46,2.72,9,5.6,4.5,1.0,9.0,21.0,10.5,6.6,21.9,13.0,10.0,77,10.5,8.0,76,6.5,5.0,77,0.0,0.0,18.5,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,1.0,1.0,100,3.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wood ,F,NEW
Vardy (F)LEI,2 (2),20,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.08,0.08,0.02,0.4,2.01,5,9.1,1.0,0.0,3.0,3.0,10.5,0.45,3.6,3.0,2.0,67,2.5,2.0,80,2.0,1.5,75,0.0,0.0,6.5,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,0.0,0.0,0,0.5,1.5,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vardy ,F,LEI
Firmino (F)LIV,2,74,2.0,1.0,2.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,20,0.0,0.5,0.0,1.0,0.0,0,0.34,0.34,0.08,1.6,4.83,18,8.1,4.0,0.0,5.5,17.5,36.0,4.75,18.9,35.5,31.0,87,25.5,21.0,82,10.5,8.5,81,0.0,0.0,49.5,6.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.96,11.5,10.0,5.0,5.0,1.5,3.5,0.0,0.0,0,2.5,0.0,0.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Firmino ,F,LIV
Jesus (F)ARS,2,90,4.0,0.5,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.5,0.0,0,0.46,0.46,0.15,2.27,5.04,42,8,2.0,0.0,5.5,5.5,52.5,16.55,11.3,27.5,23.5,85,22.5,17.5,78,11.0,8.0,73,0.5,0.5,57.0,8.5,2.0,1.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,8.0,5.0,1.5,0.5,0.0,0.0,1.5,1.0,67,2.5,2.5,0.0,2.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Jesus ,F,ARS
Martial (F)MUN,2 (1),48,1.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.5,0.0,0,0.44,0.44,0.05,1.94,4.34,22,6.7,1.5,0.0,0.5,0.5,17.0,7.0,3.9,14.5,11.5,79,10.5,7.0,67,6.5,4.5,69,0.0,0.0,20.5,2.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martial ,F,MUN
Ings (F)AVL,2 (1),47,1.5,1.0,1.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,40,0.5,0.5,0.0,0.5,0.0,0,0.48,0.1,0.08,2.18,4.74,57,6.6,7.0,1.5,7.5,31.5,31.0,7.05,39.2,10.5,8.0,76,6.0,3.5,58,3.5,1.5,43,0.5,0.0,20.5,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,1.5,1.5,100,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ings ,F,AVL
Kane (F)TOT,2,90,3.0,1.5,2.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,60,1.5,1.0,0.5,1.5,0.0,0,0.56,0.56,0.32,3.18,6.58,33,11.6,9.5,2.0,6.0,34.5,39.0,17.95,37.6,20.0,15.0,75,18.0,11.5,64,11.0,7.0,64,0.0,0.0,36.0,5.0,4.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,1.9,12.5,8.0,5.5,1.5,1.5,3.0,0.0,0.0,0,3.0,0.0,0.5,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kane ,F,TOT
Adams (F)SOU,2,77,2.5,1.0,2.5,0.0,1.5,0.5,0.5,0.5,0.5,0.0,0.5,50,1.0,0.5,0.0,0.0,0.0,0,0.34,0.34,0.3,2.26,5.67,38,6.4,5.0,1.0,8.0,20.0,36.0,15.05,20.5,21.5,16.5,77,16.5,13.0,79,10.5,8.5,81,0.5,0.5,34.5,5.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,0.0,0.0,0,2.0,0.5,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Adams ,F,SOU
Maupay (F)EVE,2 (1),51,1.5,0.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.14,0.14,0.1,0.83,3.44,21,6.1,1.5,0.0,3.0,3.0,35.5,6.8,2.1,9.5,7.0,74,5.0,3.0,60,3.0,2.5,83,0.0,0.0,19.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maupay ,F,EVE
Broja (F)CHE,2 (1),49,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.08,0.08,0.04,0.44,2.46,34,5.3,1.5,0.0,0.0,0.0,9.5,6.3,5.6,7.5,6.0,80,5.5,4.0,73,3.5,2.0,57,0.0,0.0,21.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,0.0,0.0,0,2.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Broja ,F,CHE
Aubameyang (F)CHE,1,64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.04,0.04,0.3,1.89,26,8.7,1.0,0.0,2.0,2.0,20.0,0.6,0.0,5.0,3.0,60,5.0,3.0,60,3.0,2.0,67,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.42,14.0,10.0,2.0,3.0,1.0,3.0,0.0,0.0,0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Aubameyang ,F,CHE
Enciso (F)BHA,1 (1),54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.36,0,4.7,1.0,0.0,0.0,0.0,0.0,0.5,0.0,10.0,6.0,60,5.0,2.0,40,3.0,1.0,33,0.0,0.0,19.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.04,8.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enciso ,F,BHA
Cannon (F)EVE,1 (1),16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.16,0.16,0.04,0.78,2.9,20,4.5,1.0,0.0,3.0,3.0,19.0,1.5,3.0,3.0,2.0,67,3.0,2.0,67,3.0,2.0,67,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.54,16.0,12.0,9.0,5.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cannon ,F,EVE
Archer (F)AVL,1 (1),7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.44,0,4.2,1.0,0.0,2.0,2.0,0.0,0.0,0.2,1.0,1.0,100,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,7.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Archer ,F,AVL
Watkins (F)AVL,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.0,0.0,1.0,0.0,0.0,0,0.02,0.02,0.05,0.22,2.8,7,7.1,5.0,0.0,6.0,15.0,8.0,13.3,18.8,20.0,15.0,75,14.0,11.0,79,9.0,8.0,89,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.94,8.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Watkins ,F,AVL
