Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Fabianski (G)WHU,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.54,0,5,5.5,1.0,18.5,26.0,0.0,0.0,33.5,20.5,14.5,71,9.0,3.5,39,2.5,0.5,20,0.0,0.0,35.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.64,12.0,6.0,6.0,0.0,0.0,1.5,0.0,0.0,0,10.0,1.5,0.0,0.0,1.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabianski ,G,WHU
Travers (G)BOU,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.28,0,4.3,4.0,0.5,11.0,17.0,0.0,0.0,17.0,27.0,12.5,46,22.0,8.5,39,5.5,1.5,27,0.0,0.0,34.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,0.0,0.0,0,6.5,1.0,0.0,0.0,1.0,1.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Travers ,G,BOU
Henderson (G)NFO,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.79,0,4.7,3.0,0.0,3.5,9.5,0.0,0.0,1.8,28.0,16.0,57,13.0,2.5,19,4.5,0.0,0,0.0,0.0,31.0,0.0,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,0.0,0.0,0,4.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Henderson ,G,NFO
Ramsdale (G)ARS,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.88,0,4.9,6.0,0.0,10.5,22.5,0.0,0.0,13.6,23.0,16.5,72,7.0,1.0,14,5.0,1.0,20,0.0,0.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,8.0,5.0,1.5,0.5,0.0,0.0,0.0,0.0,0,6.0,0.5,0.0,0.0,0.5,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ramsdale ,G,ARS
Meslier (G)LEE,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.22,0,4.5,1.0,0.0,14.5,14.5,0.0,0.0,24.3,18.5,6.5,35,12.5,2.5,20,3.5,0.5,14,0.0,0.0,30.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,,2.54,11.5,9.5,7.0,0.5,0.0,4.5,0.0,0.0,0,7.0,4.0,0.0,0.0,4.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meslier ,G,LEE
Mendy (G)CHE,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.8,0,4.8,2.0,0.0,11.5,11.5,0.0,0.0,16.7,36.0,25.0,69,12.0,4.0,33,3.0,1.0,33,0.0,0.0,47.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,0.0,0.0,0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mendy ,G,CHE
Sánchez (G)BHA,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.28,0,4.6,1.5,0.0,11.5,11.5,0.0,0.0,16.9,25.5,23.5,92,3.0,1.5,50,3.0,1.5,50,0.0,0.0,33.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,0.0,0.0,0,7.5,1.0,0.0,0.5,1.5,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sánchez ,G,BHA
Raya (G)BRE,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.2,0,4.6,2.5,0.0,20.5,20.5,0.0,0.0,39.1,45.5,29.0,64,26.5,12.0,45,13.5,6.0,44,0.0,0.0,56.0,0.0,13.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.98,22.0,13.0,6.5,3.5,0.5,2.0,0.0,0.0,0,10.0,1.5,0.0,0.0,1.5,0.5,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raya ,G,BRE
Sá (G)WOL,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.9,0,5,1.5,0.0,15.0,15.0,0.0,0.0,21.0,21.5,11.0,51,14.5,4.5,31,4.0,1.0,25,0.0,0.0,29.5,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,1.75,16.5,11.5,6.0,4.0,0.5,2.0,0.0,0.0,0,8.0,1.0,0.0,0.0,1.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sá ,G,WOL
Bazunu (G)SOU,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.44,0,4.5,1.0,0.0,13.0,13.0,0.0,0.0,20.7,34.5,19.5,57,20.0,8.0,40,8.5,3.0,35,0.0,0.0,45.0,0.0,8.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,0.0,0.0,0,10.0,0.5,0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bazunu ,G,SOU
